created_at,consultant,date,project,hours,description,rate
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-04,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-04,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-05,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-05,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-06,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-06,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-07,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-07,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-08,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-08,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-09,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-09,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-10,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-10,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-11,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-11,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-12,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-12,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-13,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-13,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-14,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-14,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-15,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-15,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-16,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-16,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-17,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-17,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-18,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-18,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-19,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-19,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-20,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-20,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-21,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-21,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-22,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-22,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-23,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-23,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-24,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-24,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-25,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-25,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-26,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-26,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-27,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-27,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-28,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-28,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-29,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-29,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-30,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-30,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-31,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-07-31,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-01,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-01,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-02,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-02,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-03,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-03,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-04,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-04,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-05,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-05,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-06,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-06,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-07,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-07,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-08,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-08,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-09,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-09,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-10,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-10,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-11,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-11,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-12,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-12,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-13,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-13,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-14,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-14,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-15,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-15,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-16,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-16,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-17,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-17,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-18,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-18,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-19,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-19,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-20,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-20,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-21,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-21,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-22,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-22,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-23,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-23,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-24,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-24,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-25,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-25,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-26,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-26,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-27,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-27,_Vacation,4,,Vacation
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-28,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-28,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-29,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-29,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-30,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-30,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-31,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-08-31,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-01,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-01,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-02,Vue,5,Updates of all Vue.js documentation examples using typescript,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-02,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-03,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-03,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-04,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-04,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-05,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-05,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-06,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-06,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-07,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-07,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-08,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-08,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-09,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-09,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-10,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-10,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-11,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-11,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-12,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-12,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-13,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-13,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-14,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-14,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-15,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-15,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-16,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-16,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-17,_Sales,6,Demo materials for Toronto conference,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-17,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-18,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-18,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-19,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-19,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-20,Ruby on Rails,5,Porting RoR into Golang,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-20,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-21,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-21,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-22,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-22,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-23,Quasar,6,Performance refactoring and new typescript types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-23,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-24,Google,4,Merge of community packages into Go standard library,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-24,_Sick,4,,Sick
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-25,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-25,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-26,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-26,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-27,_Travel Time,4,Commute to Toronto,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-27,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-28,_Sick Day,4,,Sick Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-28,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-29,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-29,_Unpaid Leave,4,,Unpaid Leave
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-30,Python,4,Work on PEP1024 - Mandatory types,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-09-30,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-10-01,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-10-01,React,6,Merge of React codebase into Vue.js,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-10-02,_Training,5,Core concepts,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-10-02,Spotify,6,Identify and document team delivery best practicies,Standard
2019-12-06 10:45:22,David Heinemeier Hansson,2020-10-03,_Personal Day,4,,Personal Day
2019-12-06 10:45:22,David Heinemeier Hansson,2020-10-03,_Vacation,4,,Vacation
